r0,r1,r2,r3,r4,mean,std,steps
0.11410005445172605,-0.0035435660413967954,-0.11826388324028597,0.06774132110084052,0.02221731758951372,0.016450248772079505,0.07841832404137768,15
-0.02381851966350297,0.07393538153778938,-0.009487557493384213,-0.05927991469713761,-0.017559517444805186,-0.00724202555220812,0.04400905938142643,20
0.03493904606712596,0.01958911006765193,-0.04727342891635268,0.09378067249401413,0.010516341911643934,0.022310348324816657,0.04528994816422662,25
-0.04993716369579575,-0.08649730809024894,0.17814430111707386,-0.0022464189405328266,-0.048441107033930175,-0.001795539328686764,0.09385772646581163,30
0.10126387838754786,0.3038316452604393,0.49863884669811953,0.009992404759099342,0.09463112626360139,0.2016715802737615,0.17714768297914057,35
0.059838178552879574,0.04091409127379789,0.6540489652991702,0.009589225040201394,0.09104850549896801,0.17108779313300343,0.24292436612289944,40
0.05830761677654303,0.6404650535111686,0.7730861928303258,0.04756130765584868,0.10105509542634998,0.3240950532400472,0.31576691312179295,45
0.6310888516844463,0.5854251956333875,0.8014054277940524,0.032835239515444155,0.7479434803793369,0.5597396390013335,0.2746640651959509,50
0.5729818989409236,0.8310299781849158,0.5839136017521107,0.03575593434397991,0.8567083589822598,0.5760779544408379,0.295219520592483,55
0.6738724200178822,0.6425306734784083,0.445476341773355,0.709334933924407,0.5577553499293941,0.6057939438246893,0.0945668471380901,60
0.8655000394507492,0.6701236378640713,0.716630856916084,0.7675747943229806,0.5808063548302208,0.7201271366768212,0.09519182233475217,65
0.8567265950215507,0.7826653901477194,0.6574954945731961,0.61205814767942,0.8431556108376723,0.7504202476519117,0.09871141447105523,70
0.8278374521255115,0.48720763466999345,0.6555848797173908,0.8081823258870117,0.5110973201619763,0.6579819225123767,0.14293757499267362,75
0.6335848000102173,0.8388011792446364,0.542667691406815,0.534201909733763,0.8398328618339298,0.6778176884458723,0.1363907348259565,80
0.7314884175125005,0.780450654551326,0.6259770062552943,0.6459915027874428,0.8255524636556589,0.7218920089524444,0.07645556942355722,85
0.8085180866581678,0.9201686956723203,0.7951278959536797,0.6636761589896741,0.8177703909116334,0.801052245637095,0.0817694942314038,90
0.7460687527115061,0.7771871608011183,0.9239305528554304,0.7042479958408052,0.7643607666323625,0.7831590457682445,0.07457653726986027,95
0.9058984730126948,0.8966467682453385,0.7857602732901449,0.7906611053947356,0.8441591699112274,0.8446251579708284,0.050671644606327906,100
0.8697304714485296,0.9486125867128408,0.9611042871226287,0.779248666283051,0.7358495125314457,0.8589091048196991,0.08955123745364998,105
0.8490782263291169,0.934161061659684,0.6162119137818999,0.9634603069223941,0.8662275162140955,0.8458278049814381,0.12230318123167962,110
0.9392727510830036,0.9496456402813589,0.8222525441094459,0.9590059052214623,0.9026802754223302,0.9145714232235204,0.04995789092340933,115
0.9364605655939331,0.9543464046159238,0.8823239487649501,0.9663049058291602,0.7429390853503368,0.8964749820308608,0.08197278818554377,120
0.8648558756730969,0.9498105901698491,0.9315988421622169,0.8480099779260305,0.9428305625694225,0.9074211697001232,0.04237155149493848,125
0.9487600530556644,0.9359250807734973,0.8680243867414287,0.9589542190636003,0.8567401866817235,0.913680785263183,0.04266564428783361,130
0.9594670460037312,0.8193332304103738,0.9034190500118121,0.7715301459431765,0.8335428884171874,0.8574584721572561,0.06622279109907135,135
0.9719265173196885,0.8203680386019806,0.8705856329395142,0.900624918346303,0.8619975833812348,0.8851005381177443,0.05042714056796374,140
0.9065617554854685,0.8161741675590255,0.9744517575511579,0.6851467458345856,0.93725568784231,0.8639180228545096,0.10358885340649651,145
0.8788696913581009,0.9170188049076428,0.9692137030211371,0.9667241452344559,0.5881050892565765,0.8639862867555828,0.1419663872515926,150
0.9867683636103108,0.8817645253002695,0.765295648290465,0.8187773556902357,0.7026105214051003,0.8310432828592763,0.09776617395104471,155
0.9443626968897014,0.974444858908806,0.950410899225163,0.9288092111424997,0.8265829655005447,0.924922126333343,0.0513143534509418,160
0.9754459780056111,0.7902175797124015,0.977722924428952,0.9875387851523257,0.7095819815872471,0.8881014497773074,0.11575777428612694,165
0.7088243088239354,0.9403020424502805,0.9249205344026379,0.9646894257171605,0.9401486600502691,0.8957769942888566,0.09434076571078873,170
0.9538297818180597,0.9858733948255942,0.9525151708022482,1.0025753057703646,0.9163122755748396,0.9622211857582214,0.029866812405610073,175
0.9044906134229431,0.9618449045018348,0.866980948195341,0.749629358599084,0.9538638929395045,0.8873619435317414,0.07700553487286607,180
0.9609693714527808,0.9959475978215666,0.8708958720967677,0.6253514482100038,0.94469869200157,0.8795725963165377,0.13350180673297407,185
0.647347160056936,0.834162789362579,0.8922657933282659,1.0092045960212261,0.9017299862478689,0.8569420650033752,0.11906848584101665,190
0.8790160372400033,0.9706122778436503,0.8070055341624714,0.8213628933981161,0.6775778168921232,0.8311149119072729,0.09592083862984635,195
0.9377651988815897,0.9776256396969396,0.6767884155009877,0.9851661875454185,0.9387126134224251,0.9032116110094719,0.11487013132413453,200
0.9619414633674939,0.7582928940522399,0.8847725346264388,0.8034317650062581,0.950012135047669,0.87169015842002,0.07996114865647479,205
0.9842055332557252,0.8851305077766957,0.9758804201238815,0.9374969097206246,0.8712476370389461,0.9307922015831747,0.04595961272853213,210
0.9893235497190747,0.9011486474267332,0.9704405078885722,0.22345832415544647,0.8025162597763229,0.7773774577932299,0.28459520746253814,215
0.9821806525344005,0.8812252363103995,0.8051005650432758,1.0204419408511405,0.9522462455657904,0.9282389280610014,0.0766300204348455,220
0.8729218496016956,0.7560652387489136,0.9481586753279712,0.9293108061406582,0.8801399856960553,0.8773193111030588,0.0670092158069535,225
0.9035057556034302,0.8891050891584849,0.877908191606456,0.8328960178135706,0.7918989273080326,0.8590627962979948,0.04105740008920667,230
0.978146108706495,0.840015405907942,0.9811681978935802,0.9909925316938085,0.9020194783701597,0.9384683445143971,0.05861381006587485,235
1.0040817400955229,0.8854501645469475,0.9713899482572452,0.7665643054348336,0.9126029293974894,0.9080178175464078,0.0821994190583414,240
0.9747773111732947,0.9846994408490378,0.9858481239910274,0.8407143613735923,0.8938138933160196,0.9359706261405943,0.058684183691588905,245
0.972097193082073,0.9704203715265545,0.804733966935317,0.9864280011442327,0.8383640401871806,0.9144087145750716,0.0767637761935127,250
0.9851392635078908,0.9887457130489612,0.97154742540827,0.9973569969793464,0.8614759247843081,0.9608530647457553,0.05037964200962906,255
0.9068962780086436,0.9398915364712684,0.7065680534927054,0.9700279777201152,0.8857868271558328,0.8818341345697129,0.0922071037108558,260
0.8640514068410572,0.9716116083066318,0.9556039053423356,0.916803280193173,0.9609825376842671,0.9338105476734929,0.039491195326160265,265
0.8830431971625327,0.9296225120042072,0.9305637807635433,0.9848932065175077,0.9781865354825133,0.9412618463860609,0.03716574251139938,270
1.0031313453971547,0.9749615966904863,0.8496560210162603,0.9039958478478197,0.9445064160240915,0.9352502453951624,0.05398836998274005,275
0.9826877434452506,0.8519467485218366,0.9253757789122012,0.9997750148570039,0.9838775425328965,0.9487325656538378,0.054601261897757054,280
0.9020266515335192,0.8834729379554773,0.7686150878618379,0.8837048755693758,0.8819304806260616,0.8639500067092543,0.04823541181147942,285
0.9778123816338761,0.8820124824219128,0.8722093210721994,0.8604498595170958,0.7994307718017165,0.8783829632893602,0.057432640982800334,290
0.8780066571274653,0.9830783312648788,0.8964964236951638,0.9707621049712211,0.9880134475653896,0.9432713929248238,0.04645334547138858,295
0.8496212128424977,0.8479219794600147,0.949371023248731,0.8972680244068989,0.9917823693971719,0.9071929218710629,0.05632125132316386,300
0.9781280229917512,0.9999190306466513,0.9205324622345686,1.000977166983099,0.8323151380354553,0.9463743641783051,0.06408448048281552,305
0.9995582772983513,0.9614137184527745,0.8355892556817985,0.9020850339106282,0.9867482114273048,0.9370788993541714,0.06080726114880978,310
